caseid,untrustworthy_n_pre,untrustworthy_n_test,total_n_pre,total_n_test,untrustworthy_flag_pre,untrustworthy_flag_test,election_untrustworthy_n_pre,election_untrustworthy_n_test,election_untrustworthy_flag_pre,election_untrustworthy_flag_test,percentage_of_total_pre,percentage_of_total_test,college,trump_support,female,non_white,knowledge,interest,age4_30_44,age4_45_64,age4_65,age4_under_30,race4_black,race4_hispanic,race4_other,race4_white,educ4_college_grad,educ4_hs_or_less,educ4_postgrad,educ4_some_college,weight,won_election_trump,trump_support_pre
1231135019,0,4,18664,44757,0,1,0,2,0,1,0,8.937149496168197e-5,0,0,0,0,4,4,1,0,0,0,0,0,0,1,0,1,0,0,1.21835908296517,0,0
1231153175,0,0,347,116,0,0,0,0,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0.51827304189693,0,0
1231179709,0,0,1378,4033,0,0,0,0,0,0,0,0,1,0,1,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0.102586250700567,0,0
1231181317,4,10,10113,31405,1,1,0,0,0,0,3.955305052902206e-4,3.18420633657061e-4,1,1,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.388802994482753,0,1
1231202115,0,28,1299,9154,0,1,0,0,0,0,0,0.00305877212147695,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.475047979728328,1,1
1231245181,1,2,657,2086,1,1,0,0,0,0,0.0015220700152207,9.587727708533076e-4,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.282634479977616,0,0
1231245265,24,26,4930,11350,1,1,0,0,0,0,0.00486815415821501,0.00229074889867841,1,1,0,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.568143296292941,0,1
1231252747,0,0,9553,18160,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.254154838088786,0,0
1231253275,1,13,2537,5244,1,1,0,4,0,1,3.9416633819471815e-4,0.0024790236460717,1,1,0,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.191581111232723,0,1
1231254579,0,0,20,292,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,2.21658045448705,0,0
1231275411,0,0,10785,15929,0,0,0,0,0,0,0,0,1,0,1,0,4,3,0,1,0,0,0,0,0,1,0,0,1,0,0.969322584000902,0,0
1231275413,0,0,0,10,0,0,0,0,0,0,NA,0,1,1,1,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.465340128208243,1,1
1231280283,37,76,5135,17224,1,1,6,32,6,1,0.00720545277507302,0.0044124477473293,1,0,0,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.347033600823819,0,0
1231281783,0,2,5223,12692,0,1,0,2,0,1,0,1.575795776867318e-4,1,0,1,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.344356001406632,0,0
1231283413,1,2,9300,26005,1,1,0,0,0,0,1.0752688172043012e-4,7.690828686791002e-5,1,1,0,0,4,4,0,0,1,0,0,0,0,1,1,0,0,0,0.62352768711915,1,1
1231308861,0,0,7098,20779,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.424979596579055,0,0
1231308863,0,0,1281,3344,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,1,0,0,0,0,0,1,1,0,0,0,1.0594835435603,0,0
1231308895,0,0,272,635,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0.383656762634013,0,0
1231314609,0,0,321,516,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.48597839486016,0,0
1231316831,66,65,5698,10754,1,1,0,0,0,0,0.01158301158301158,0.0060442625999628,1,1,0,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.678682566730819,1,1
1231347671,0,0,473,2199,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,1,3.27695911395866,0,0
1231347845,0,1,13472,34207,0,1,0,0,0,0,0,2.923378255912533e-5,1,1,0,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.521971674027531,1,1
1231347859,0,0,5287,3946,0,0,0,0,0,0,0,0,1,1,0,0,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0.820546538643881,1,1
1231347865,0,0,175,829,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,1,0,0,1,0,1.1709452832462801,0,0
1231347881,4,4,1372,3715,1,1,0,0,0,0,0.00291545189504373,0.00107671601615074,1,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0.702682107880344,1,1
1231347899,0,0,1347,4352,0,0,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0.264230565242768,0,0
1231347919,1,2,398,1051,1,1,0,0,0,0,0.00251256281407035,0.00190294957183634,1,1,1,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,2.35998745605156,1,1
1231347921,0,0,49,80,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0.102586250700567,0,0
1231347949,0,0,166,612,0,0,0,0,0,0,0,0,1,0,1,0,4,3,0,1,0,0,0,0,0,1,0,0,1,0,0.969322584000902,0,0
1231347953,0,0,923,2922,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,1,0,0,0,0,1,0,0,0,0,1,1.60769726427149,0,1
1231348477,0,0,375,979,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0.665921723263085,0,0
1231352123,0,0,2265,10134,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,0,2.51833008313434,0,0
1231352233,1,12,2270,8536,1,1,0,0,0,0,4.405286343612335e-4,0.00140581068416119,1,1,1,0,4,3,0,0,1,0,0,0,0,1,0,0,1,0,2.47567473496779,1,1
1231353061,0,0,17968,22918,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.306351595169879,0,0
1231353685,0,8,404,5215,0,1,0,1,0,1,0,0.00153403643336529,1,1,1,0,4,3,0,1,0,0,0,0,0,1,1,0,0,0,1.20888627644204,1,1
1231356083,1,71,2739,6211,1,1,0,2,0,1,3.650967506389193e-4,0.01143133150861375,1,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0.980193966209854,1,1
1231356527,0,0,15052,39905,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,1,0,0,0,0,1,1.59630530364644,0,0
1231373613,5,8,5918,15897,1,1,0,0,0,0,8.448800270361609e-4,5.032396049569101e-4,1,0,0,0,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0.928008368933813,0,0
1231385647,0,2,4113,5430,0,1,0,0,0,0,0,3.6832412523020257e-4,1,1,0,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.869778908306928,1,1
1231389557,0,0,6312,17378,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.278651468460621,0,0
1231389575,1,0,3885,11732,1,0,0,0,0,0,2.574002574002574e-4,0,0,0,0,1,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0.945635981060983,0,0
1231389583,3,0,43954,638,1,0,0,0,0,0,6.825317377258043e-5,0,1,0,1,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.366100028601062,0,0
1231392365,2,0,3662,11546,1,0,0,0,0,0,5.461496450027307e-4,0,0,1,0,0,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0.963118084278759,1,1
1231393287,0,1,4397,13851,0,1,0,1,0,1,0,7.219695328857122e-5,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.278651468460621,0,0
1231393767,0,1,515,1337,0,1,0,0,0,0,0,7.479431563201197e-4,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.257078840538416,0,0
1231394157,0,0,2,16,0,0,0,0,0,0,0,0,1,1,1,0,4,3,0,0,1,0,0,0,0,1,0,0,1,0,0.405082695919744,0,1
1231394245,0,0,3325,6455,0,0,0,0,0,0,0,0,1,0,1,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0.424152858467503,0,0
1231395063,0,0,0,2,0,0,0,0,0,0,NA,0,1,1,0,0,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0.62352768711915,0,1
1231423733,0,0,0,10038,0,0,0,0,0,0,NA,0,0,0,1,1,3,3,0,0,1,0,1,0,0,0,0,1,0,0,4.32040132638955,0,0
1231426689,1,4,17437,39735,1,1,0,0,0,0,5.734931467568963e-5,1.006669183339625e-4,1,0,0,0,4,4,0,0,1,0,0,0,0,1,1,0,0,0,0.377107289279223,0,0
1231426695,0,0,1517,3808,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,1,0,0,0,0,0,1,0,0,1,0,0.349975590862391,0,0
1231426699,0,0,1153,5083,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.286418808732207,0,0
1231426723,0,2,7747,13656,0,1,0,0,0,0,0,1.4645577035735208e-4,1,1,1,0,2,4,0,0,1,0,0,0,0,1,1,0,0,0,0.391873009523446,1,1
1231426731,0,0,0,481,0,0,0,0,0,0,NA,0,1,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.429868904965959,0,0
1231428539,0,0,165,391,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,1,0,0,0,0,1,0,0,1,0,0.465941115042581,0,0
1231459673,0,1,2037,4624,0,1,0,1,0,1,0,2.1626297577854672e-4,1,1,1,0,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0.648863908044018,0,1
1231460105,0,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.282634479977616,0,0
1231460125,0,10,14355,31572,0,1,0,3,0,1,0,3.167363486633726e-4,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.306351595169879,0,0
1231463299,7,14,5277,10437,1,1,0,3,0,1,0.00132651127534584,0.00134138162307176,0,1,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,1,0.662659769144399,1,1
1231463317,11,54,13434,37006,1,1,0,9,0,1,8.18817924668751e-4,0.00145922282873047,1,1,0,0,3,2,1,0,0,0,0,0,0,1,1,0,0,0,6.0725076091708,0,1
1231463319,1,3,7213,18959,1,1,0,3,0,1,1.3863856924996534e-4,1.582361938920829e-4,1,1,1,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,1.6863145093829,1,1
1231466793,0,0,3787,54967,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,1,0,1,0,0,1.34348452076766,1,1
1231479833,0,0,13037,42775,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0.438260721109971,0,0
1231498989,0,1,963,1974,0,1,0,0,0,0,0,5.065856129685917e-4,1,0,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,3.81040859777685,0,0
1231499003,0,0,10276,15860,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0.336612009303302,0,0
1231499027,0,0,6885,19695,0,0,0,0,0,0,0,0,1,0,1,0,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0.278651468460621,0,0
1231503209,0,0,267,1134,0,0,0,0,0,0,0,0,1,0,1,0,2,4,1,0,0,0,0,0,0,1,0,0,1,0,0.524069041997526,0,0
1231565823,0,0,2652,4040,0,0,0,0,0,0,0,0,1,1,0,0,2,4,0,1,0,0,0,0,0,1,1,0,0,0,0.172327180426105,0,1
1231567167,0,0,875,1930,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,0,0,0,1,1.21864166846628,0,0
1231576685,0,0,3445,12397,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,4.47264626485776,0,0
